tale_id,num_episodes,num_sentences,num_clauses,num_words,avg_episode_length,avg_sentence_length,avg_clause_length,avg_dep_distance_clause,avg_dep_distance_sentence,avg_dep_distance_episode,Average_Eventfulness,Average_I,CLI,D_h,avg_homothety,hurst_dep_distance,hurst_eventfulness,hurst_I
tale_id,episode_id,sentence,num_words,num_clauses,dep_distance,Eventfulness,I,,,,,,,,,,,
1,1,"Es war einmal ein kleines süßes Mädchen, das hatte jedermann lieb, der sie nur ansah, am allerliebsten aber ihre Großmutter, die wusste gar nicht, was sie alles dem Kinde geben sollte.",37,8,511,0.5,255.5,,,,,,,inf,85.66666666666667,,,
1,1,"Einmal schenkte sie ihm ein Käppchen von rotem Samt, und weil ihm das so wohl stand, und es nichts anders mehr tragen wollte, hieß es nur das Rotkäppchen.",32,8,298,0.5,149.0,,,,,,,inf,50.166666666666664,,,
1,2,"Eines Tages sprach seine Mutter zu ihm: ""Komm, Rotkäppchen, da hast du ein Stück Kuchen und eine Flasche Wein, bring das der Großmutter hinaus; sie ist krank und schwach und wird sich daran laben.",41,10,744,0.25,186.0,,,,,,,-0.3342373108821665,62.75,,,
1,2,"Mach dich auf, bevor es heiß wird, und wenn du hinauskommst, so geh hübsch sittsam und lauf nicht vom Wege ab, sonst fällst du und zerbrichst das Glas, und die Großmutter hat nichts.",39,12,605,0.25,151.25,,,,,,,-0.3371249325887493,51.166666666666664,,,
1,2,"Und wenn du in ihre Stube kommst, so vergiss nicht guten Morgen zu sagen und guck nicht erst in allen Ecken herum!",24,5,254,0.25,63.5,,,,,,,-0.35238026157860075,21.916666666666668,,,
1,2,"""""Ich will schon alles richtig machen,"" sagte Rotkäppchen zur Mutter, und gab ihr die Hand darauf.",22,4,163,0.25,40.75,,,,,,,-0.3629354560746187,14.333333333333334,,,
1,3,"Die Großmutter aber wohnte draußen im Wald, eine halbe Stunde vom Dorf.",14,3,61,0.05263157894736842,3.2105263157894735,,,,,,,-0.5229134980886782,2.0877192982456143,,,
1,3,"Wie nun Rotkäppchen in den Wald kam, begegnete ihm der Wolf.",13,3,78,0.05263157894736842,4.105263157894736,,,,,,,-0.468263687724753,2.3859649122807016,,,
1,3,"Rotkäppchen aber wusste nicht, was das für ein böses Tier war, und fürchtete sich nicht vor ihm.",20,5,120,0.05263157894736842,6.315789473684211,,,,,,,-0.40765620948412473,3.1228070175438596,,,
1,3,"""Guten Tag, Rotkäppchen!""",7,2,21,0.05263157894736842,1.1052631578947367,,,,,,,-3.867949124282258,1.3859649122807018,,,
1,3,sprach er.,3,1,3,0.05263157894736842,0.15789473684210525,,,,,,,-0.010566190304660586,1.0701754385964912,,,
1,3,"""Schönen Dank, Wolf!""",7,2,21,0.05263157894736842,1.1052631578947367,,,,,,,-3.867949124282258,1.3859649122807018,,,
1,3,"- ""Wo hinaus so früh, Rotkäppchen?""",10,4,45,0.05263157894736842,2.3684210526315788,,,,,,,-0.6336825109701238,1.807017543859649,,,
1,3,"- ""Zur Großmutter.""",6,2,15,0.05263157894736842,0.7894736842105263,,,,,,,1.3401983402754716,1.280701754385965,,,
1,3,"- ""Was trägst du unter der Schürze?""",10,2,45,0.05263157894736842,2.3684210526315788,,,,,,,-0.6336825109701238,1.807017543859649,,,
1,3,"- ""Kuchen und Wein.",6,3,15,0.05263157894736842,0.7894736842105263,,,,,,,1.3401983402754716,1.280701754385965,,,
1,3,"Gestern haben wir gebacken, da soll sich die kranke und schwache Großmutter etwas zugut tun und sich damit stärken.""",22,5,193,0.05263157894736842,10.157894736842104,,,,,,,-0.3669275659587379,4.4035087719298245,,,
1,3,"- ""Rotkäppchen, wo wohnt deine Großmutter?""",10,4,25,0.05263157894736842,1.3157894736842104,,,,,,,-1.5433457553613545,1.4561403508771928,,,
1,3,"- ""Noch eine gute Viertelstunde weiter im Wald, unter den drei großen Eichbäumen, da steht ihr Haus, unten sind die Nusshecken, das wirst du ja wissen,"" sagte Rotkäppchen.",36,9,534,0.05263157894736842,28.105263157894736,,,,,,,-0.31873672970846445,10.385964912280702,,,
1,3,"Der Wolf dachte bei sich: Das junge, zarte Ding, das ist ein fetter Bissen, der wird noch besser schmecken als die Alte.",27,7,263,0.05263157894736842,13.842105263157894,,,,,,,-0.3483240792378464,5.631578947368421,,,
1,3,"Du musst es listig anfangen, damit du beide schnappst.",11,2,55,0.05263157894736842,2.894736842105263,,,,,,,-0.5534967503407756,1.9824561403508774,,,
1,3,"Da ging er ein Weilchen neben Rotkäppchen her, dann sprach er: ""Rotkäppchen, sieh einmal die schönen Blumen, die ringsumher stehen.",26,7,301,0.05263157894736842,15.842105263157894,,,,,,,-0.3415162498837118,6.298245614035088,,,
1,3,Warum guckst du dich nicht um?,7,2,21,0.05263157894736842,1.1052631578947367,,,,,,,-3.867949124282258,1.3859649122807018,,,
1,3,"Ich glaube, du hörst gar nicht, wie die Vöglein so lieblich singen?",15,4,105,0.05263157894736842,5.526315789473684,,,,,,,-0.4231763008402008,2.8596491228070176,,,
1,3,"Du gehst ja für dich hin, als wenn du zur Schule gingst, und ist so lustig haussen in dem Wald.""",24,6,156,0.05263157894736842,8.210526315789473,,,,,,,-0.3828961331342942,3.7543859649122804,,,
1,4,"Rotkäppchen schlug die Augen auf, und als es sah, wie die Sonnenstrahlen durch die Bäume hin und her tanzten und alles voll schöner Blumen stand, dachte es: Wenn ich der Großmutter einen frischen Strauß mitbringe, der wird ihr auch Freude machen; es ist so früh am Tag, dass ich doch zu rechter Zeit ankomme, lief vom Wege ab in den Wald hinein und suchte Blumen.",74,18,2181,0.1111111111111111,242.33333333333331,,,,,,,-0.16419377558783912,82.14814814814814,,,
1,4,"Und wenn es eine gebrochen hatte, meinte es, weiter hinaus stände eine schönere, und lief danach und geriet immer tiefer in den Wald hinein.",28,8,352,0.1111111111111111,39.11111111111111,,,,,,,-0.1973746788737872,14.407407407407405,,,
1,4,Der Wolf aber ging geradewegs nach dem Haus der Großmutter und klopfte an die Türe.,16,3,84,0.1111111111111111,9.333333333333332,,,,,,,-0.26144672806153363,4.481481481481481,,,
1,4,"""Wer ist draußen?""",6,2,15,0.1111111111111111,1.6666666666666665,,,,,,,-0.8143804511492342,1.9259259259259256,,,
1,4,"- ""Rotkäppchen, das bringt Kuchen und Wein, mach auf!""",14,5,55,0.1111111111111111,6.111111111111111,,,,,,,-0.29980431569908017,3.407407407407407,,,
1,4,"- ""Drück nur auf die Klinke!""",9,2,36,0.1111111111111111,4.0,,,,,,,-0.3616541669070521,2.7037037037037037,,,
1,4,"rief die Großmutter, ""ich bin zu schwach und kann nicht aufstehen.""",15,3,105,0.1111111111111111,11.666666666666666,,,,,,,-0.24655499645933654,5.259259259259259,,,
1,4,"Der Wolf drückte auf die Klinke, die Türe sprang auf und er ging, ohne ein Wort zu sprechen, gerade zum Bett der Großmutter und verschluckte sie.",30,6,267,0.1111111111111111,29.666666666666664,,,,,,,-0.20551778991042405,11.259259259259258,,,
1,4,"Dann tat er ihre Kleider an, setzte ihre Haube auf, legte sich in ihr Bett und zog die Vorhänge vor.",23,4,253,0.1111111111111111,28.11111111111111,,,,,,,-0.20726173400261505,10.74074074074074,,,
1,5,"Rotkäppchen aber, war nach den Blumen herumgelaufen, und als es so viel zusammen hatte, dass es keine mehr tragen konnte, fiel ihm die Großmutter wieder ein, und es machte sich auf den Weg zu ihr.",41,11,501,0.07142857142857142,35.785714285714285,,,,,,,-0.19113391101469449,13.619047619047619,,,
1,5,"Es wunderte sich, dass die Tür aufstand, und wie es in die Stube trat, so kam es ihm so seltsam darin vor, dass es dachte: Ei, du mein Gott, wie ängstlich wird mir's heute zumut, und bin sonst so gerne bei der Großmutter!",53,15,1378,0.07142857142857142,98.42857142857142,,,,,,,-0.16856683245414975,34.49999999999999,,,
1,5,"Es rief: ""Guten Morgen,"" bekam aber keine Antwort.",13,4,46,0.07142857142857142,3.2857142857142856,,,,,,,-0.3966143096156976,2.785714285714286,,,
1,5,Darauf ging es zum Bett und zog die Vorhänge zurück.,11,2,46,0.07142857142857142,3.2857142857142856,,,,,,,-0.3966143096156976,2.785714285714286,,,
1,5,Da lag die Großmutter und hatte die Haube tief ins Gesicht gesetzt und sah so wunderlich aus.,18,4,101,0.07142857142857142,7.2142857142857135,,,,,,,-0.2740922104583441,4.095238095238095,,,
1,5,"""Ei, Großmutter, was hast du für große Ohren!""",13,3,43,0.07142857142857142,3.071428571428571,,,,,,,-0.4151157587828987,2.714285714285714,,,
1,5,"- ""Dass ich dich besser hören kann!""",10,3,25,0.07142857142857142,1.7857142857142856,,,,,,,-0.7203561970812177,2.2857142857142856,,,
1,5,"- ""Ei, Großmutter, was hast du für große Augen!""",14,4,49,0.07142857142857142,3.5,,,,,,,-0.3810893233983545,2.857142857142857,,,
1,5,"- ""Dass ich dich besser sehen kann!""",10,3,25,0.07142857142857142,1.7857142857142856,,,,,,,-0.7203561970812177,2.2857142857142856,,,
1,5,"- ""Ei, Großmutter, was hast du für große Hände!""",14,4,49,0.07142857142857142,3.5,,,,,,,-0.3810893233983545,2.857142857142857,,,
1,5,"- ""Dass ich dich besser packen kann!""",10,3,25,0.07142857142857142,1.7857142857142856,,,,,,,-0.7203561970812177,2.2857142857142856,,,
1,5,"- ""Aber, Großmutter, was hast du für ein entsetzlich großes Maul!""",16,5,66,0.07142857142857142,4.714285714285714,,,,,,,-0.3249418578567131,3.2619047619047614,,,
1,5,"- ""Dass ich dich besser fressen kann!""",10,3,25,0.07142857142857142,1.7857142857142856,,,,,,,-0.7203561970812177,2.2857142857142856,,,
1,5,"Kaum hatte der Wolf das gesagt, so tat er einen Satz aus dem Bette und verschlang das arme Rotkäppchen.",21,3,210,0.07142857142857142,15.0,,,,,,,-0.22400013390079968,6.69047619047619,,,
1,6,"Wie der Wolf seinen Appetit gestillt hatte, legte er sich wieder ins Bett, schlief ein und fing an, überlaut zu schnarchen.",25,6,192,0.1111111111111111,21.333333333333332,,,,,,,-0.1573796825100031,9.148148148148147,,,
1,6,Der Jäger ging eben an dem Haus vorbei und dachte: Wie die alte Frau schnarcht!,17,4,108,0.1111111111111111,12.0,,,,,,,-0.18508710048773294,6.037037037037037,,,
1,6,"Du musst doch sehen, ob ihr etwas fehlt.",10,4,45,0.1111111111111111,5.0,,,,,,,-0.2652511290838146,3.7037037037037037,,,
1,6,"Da trat er in die Stube, und wie er vor das Bette kam, so sah er, dass der Wolf darin lag.",25,8,300,0.1111111111111111,33.33333333333333,,,,,,,-0.14214979616357368,13.148148148148147,,,
1,6,"""Finde ich dich hier, du alter Sünder,"" sagte er, ""ich habe dich lange gesucht.""",22,4,231,0.1111111111111111,25.666666666666664,,,,,,,-0.15056081631223103,10.592592592592592,,,
1,6,"Nun wollte er seine Büchse anlegen, da fiel ihm ein, der Wolf könnte die Großmutter gefressen haben und sie wäre noch zu retten, schoss nicht, sondern nahm eine Schere und fing an, dem schlafenden Wolf den Bauch aufzuschneiden.",44,10,526,0.1111111111111111,58.44444444444444,,,,,,,-0.12773470771195597,21.51851851851852,,,
1,6,"Wie er ein paar Schnitte getan hatte, da sah er das rote Käppchen leuchten, und noch ein paar Schnitte, da sprang das Mädchen heraus und rief: ""Ach, wie war ich erschrocken, wie war's so dunkel in dem Wolf seinem Leib!""",50,15,735,0.1111111111111111,81.66666666666666,,,,,,,-0.12089391574995793,29.259259259259256,,,
1,6,Und dann kam die alte Großmutter auch noch lebendig heraus und konnte kaum atmen.,15,4,92,0.1111111111111111,10.222222222222221,,,,,,,-0.19525241146403927,5.444444444444444,,,
1,6,"Rotkäppchen aber holte geschwind große Steine, damit füllten sie dem Wolf den Leib, und wie er aufwachte, wollte er fortspringen, aber die Steine waren so schwer, dass er gleich niedersank und sich totfiel.",39,12,405,0.1111111111111111,45.0,,,,,,,-0.1339165622817856,17.037037037037038,,,
1,7,Da waren alle drei vergnügt.,6,2,15,0.5,7.5,,,,,,,0.15838140269172948,5.0,,,
1,7,"Der Jäger zog dem Wolf den Pelz ab und ging damit heim, die Großmutter aß den Kuchen und trank den Wein, den Rotkäppchen gebracht hatte, und erholte sich wieder; Rotkäppchen aber dachte: Du willst dein Lebtag nicht wieder allein vom Wege ab in den Wald laufen, wenn dir's die Mutter verboten hat.",60,12,1320,0.5,660.0,,,,,,,0.28372272179361185,222.5,,,
1,8,"Es wird auch erzählt, dass einmal, als Rotkäppchen der alten Großmutter wieder Gebackenes brachte, ein anderer Wolf es angesprochen und vom Wege habe ableiten wollen.",29,8,379,0.08333333333333333,31.583333333333332,,,,,,,-0.1348008479217402,13.222222222222221,,,
1,8,"Rotkäppchen aber hütete sich und ging geradefort seines Wegs und sagte der Großmutter, dass es dem Wolf begegnet wäre, der ihm guten Tag gewünscht, aber so bös aus den Augen geguckt hätte: ""Wenn's nicht auf offener Straße gewesen wäre, er hätte mich gefressen.""",52,12,1096,0.08333333333333333,91.33333333333333,,,,,,,-0.1098526007945892,33.138888888888886,,,
1,8,"- ""Komm,"" sagte die Großmutter, ""wir wollen die Türe verschließen, dass er nicht hereinkann.""",22,6,231,0.08333333333333333,19.25,,,,,,,-0.15255729149751288,9.111111111111112,,,
1,8,"Bald danach klopfte der Wolf an und rief: ""Mach auf, Großmutter, ich bin das Rotkäppchen, ich bring dir Gebackenes.""",26,6,325,0.08333333333333333,27.083333333333332,,,,,,,-0.1397428922386506,11.722222222222221,,,
1,8,Sie schwiegen aber und machten die Türe nicht auf.,10,3,25,0.08333333333333333,2.083333333333333,,,,,,,-0.5276721906315023,3.3888888888888893,,,
1,8,"Da schlich der Graukopf etlichemal um das Haus, sprang endlich aufs Dach und wollte warten, bis Rotkäppchen abends nach Hause ginge, dann wollte er ihm nachschleichen und wollt's in der Dunkelheit fressen.",37,8,423,0.08333333333333333,35.25,,,,,,,-0.13153070187710822,14.444444444444445,,,
1,8,"Aber die Großmutter merkte, was er im Sinne hatte.",11,3,46,0.08333333333333333,3.833333333333333,,,,,,,-0.30126264707742717,3.9722222222222228,,,
1,8,"Nun stand vor dem Haus ein großer Steintrog, Da sprach sie zu dem Kind: ""Nimm den Eimer, Rotkäppchen, gestern hab ich Würste gekocht, da trag das Wasser, worin sie gekocht sind, in den Trog!""",44,10,904,0.08333333333333333,75.33333333333333,,,,,,,-0.11346732995376685,27.805555555555554,,,
1,8,"Rotkäppchen trug so lange, bis der große, große Trog ganz voll war.",15,4,92,0.08333333333333333,7.666666666666666,,,,,,,-0.20852218473781914,5.25,,,
1,8,Da stieg der Geruch von den Würsten dem Wolf in die Nase.,13,2,43,0.08333333333333333,3.583333333333333,,,,,,,-0.31566339054758624,3.8888888888888893,,,
1,8,"Er schnupperte und guckte hinab, endlich machte er den Hals so lang, dass er sich nicht mehr halten konnte, und anfing zu rutschen; so rutschte er vom Dach herab, gerade in den großen Trog hinein und ertrank.",43,10,466,0.08333333333333333,38.83333333333333,,,,,,,-0.12881105370464221,15.638888888888888,,,
1,8,"Rotkäppchen aber ging fröhlich nach Haus, und von nun an tat ihm niemand mehr etwas zuleide.",18,4,137,0.08333333333333333,11.416666666666666,,,,,,,-0.17912281358458673,6.5,,,
2,1,Vor einem großen Walde wohnte ein armer Holzhacker mit seiner Frau und seinen zwei Kindern; das Bübchen hieß Hänsel und das Mädchen Gretel.,25,4,192,0.09090909090909091,17.454545454545453,,,,,,,inf,6.181818181818181,,,
2,1,"Er hatte wenig zu beißen und zu brechen, und einmal, als große Teuerung ins Land kam, konnte er das tägliche Brot nicht mehr schaffen.",28,8,196,0.09090909090909091,17.81818181818182,,,,,,,inf,6.303030303030304,,,
2,1,"Wie er sich nun abends im Bette Gedanken machte und sich vor Sorgen herumwälzte, seufzte er und sprach zu seiner Frau: ""Was soll aus uns werden?",30,6,335,0.09090909090909091,30.454545454545457,,,,,,,inf,10.515151515151516,,,
2,1,"Wie können wir unsere armen Kinder ernähren da wir für uns selbst nichts mehr haben?""",17,3,76,0.09090909090909091,6.909090909090909,,,,,,,inf,2.6666666666666665,,,
2,1,"- ""Weißt du was, Mann,"" antwortete die Frau, ""wir wollen morgen in aller Frühe die Kinder hinaus in den Wald führen, wo er am dicksten ist.",34,7,445,0.09090909090909091,40.45454545454545,,,,,,,inf,13.84848484848485,,,
2,1,"Da machen wir ihnen ein Feuer an und geben jedem noch ein Stückchen Brot, dann gehen wir an unsere Arbeit und lassen sie allein.",26,6,189,0.09090909090909091,17.181818181818183,,,,,,,inf,6.090909090909091,,,
2,1,"Sie finden den Weg nicht wieder nach Haus, und wir sind sie los.""",16,3,120,0.09090909090909091,10.90909090909091,,,,,,,inf,4.0,,,
2,1,"- ""Nein, Frau,"" sagte der Mann, ""das tue ich nicht; wie sollt ich's übers Herz bringen, meine Kinder im Walde allein zu lassen!",33,8,353,0.09090909090909091,32.09090909090909,,,,,,,inf,11.060606060606062,,,
2,1,"Die wilden Tiere würden bald kommen und sie zerreißen.""",11,2,34,0.09090909090909091,3.090909090909091,,,,,,,inf,1.3939393939393938,,,
2,1,"- ""Oh, du Narr,"" sagte sie, ""dann müssen wir alle viere Hungers sterben, du kannst nur die Bretter für die Särge hobeln,"" und ließ ihm keine Ruhe, bis er einwilligte.",41,10,429,0.09090909090909091,39.0,,,,,,,inf,13.363636363636365,,,
2,1,"""Aber die armen Kinder dauern mich doch,"" sagte der Mann.",14,4,61,0.09090909090909091,5.545454545454546,,,,,,,inf,2.2121212121212124,,,
2,2,"Die zwei Kinder hatten vor Hunger auch nicht einschlafen können und hatten gehört, was die Stiefmutter zum Vater gesagt hatte.",22,3,177,0.14285714285714285,25.285714285714285,,,,,,,-0.4534966277678791,9.142857142857142,,,
2,2,"Gretel weinte bittere Tränen und sprach zu Hänsel: ""Nun ist's um uns geschehen.""",18,3,153,0.14285714285714285,21.857142857142858,,,,,,,-0.45885206008177054,8.0,,,
2,2,"- ""Still, Gretel,"" sprach Hänsel, ""gräme dich nicht, ich will uns schon helfen.""",22,6,163,0.14285714285714285,23.285714285714285,,,,,,,-0.45646419488511203,8.476190476190476,,,
2,2,"Und als die Alten eingeschlafen waren, stand er auf, zog sein Röcklein an, machte die Untertüre auf und schlich sich hinaus.",25,7,256,0.14285714285714285,36.57142857142857,,,,,,,-0.44187322349109076,12.904761904761905,,,
2,2,"Da schien der Mond ganz hell, und die weißen Kieselsteine, die vor dem Haus lagen, glänzten wie lauter Batzen.",23,7,133,0.14285714285714285,19.0,,,,,,,-0.4645005888964045,7.0476190476190474,,,
2,2,"Hänsel bückte sich und steckte so viele in sein Rocktäschlein, als nur hinein wollten.",16,4,84,0.14285714285714285,12.0,,,,,,,-0.4875005251217723,4.714285714285714,,,
2,2,"Dann ging er wieder zurück, sprach zu Gretel: ""Sei getrost, liebes Schwesterchen, und schlaf nur ruhig ein, Gott wird uns nicht verlassen,"" und legte sich wieder in sein Bett.",38,9,667,0.14285714285714285,95.28571428571428,,,,,,,-0.4204920583558685,32.476190476190474,,,
2,3,"Als der Tag anbrach, noch ehe die Sonne aufgegangen war, kam schon die Frau und weckte die beiden Kinder: ""Steht auf, ihr Faulenzer, wir wollen in den Wald gehen und Holz holen.""",40,10,456,0.1111111111111111,50.666666666666664,,,,,,,-0.2599606976887182,17.925925925925927,,,
2,3,"Dann gab sie jedem ein Stückchen Brot und sprach: ""Da habt ihr etwas für den Mittag, aber eßt's nicht vorher auf, weiter kriegt ihr nichts.""",32,7,276,0.1111111111111111,30.666666666666664,,,,,,,-0.27364453323628696,11.25925925925926,,,
2,3,"Gretel nahm das Brot unter die Schürze, weil Hänsel die Steine in der Tasche hatte.",17,3,136,0.1111111111111111,15.11111111111111,,,,,,,-0.3015270956343696,6.0740740740740735,,,
2,3,Danach machten sie sich alle zusammen auf den Weg nach dem Wald.,13,1,58,0.1111111111111111,6.444444444444444,,,,,,,-0.36321050162205526,3.185185185185185,,,
2,3,"Als sie ein Weilchen gegangen waren, stand Hänsel still und guckte nach dem Haus zurück und tat das wieder und immer wieder.",24,6,254,0.1111111111111111,28.22222222222222,,,,,,,-0.27630501098629096,10.444444444444445,,,
2,3,"Der Vater sprach: ""Hänsel, was guckst du da und bleibst zurück, hab acht und vergiß deine Beine nicht!""",24,7,164,0.1111111111111111,18.22222222222222,,,,,,,-0.2928290094858948,7.111111111111111,,,
2,3,"- ""Ach, Vater,"" sagte Hänsel, ""ich sehe nach meinem weißen Kätzchen, das sitzt oben auf dem Dach und will mir Ade sagen.""",31,7,249,0.1111111111111111,27.666666666666664,,,,,,,-0.27696152022023995,10.259259259259258,,,
2,3,"Die Frau sprach: ""Narr, das ist dein Kätzchen nicht, das ist die Morgensonne, die auf den Schornstein scheint.""",25,5,300,0.1111111111111111,33.33333333333333,,,,,,,-0.2711007319084208,12.148148148148147,,,
2,3,"Hänsel aber hatte nicht nach dem Kätzchen gesehen, sondern immer einen von den blanken Kieselsteinen aus seiner Tasche auf den Weg geworfen.",24,3,146,0.1111111111111111,16.22222222222222,,,,,,,-0.29809304337705195,6.444444444444444,,,
2,4,"Als sie mitten in den Wald gekommen waren, sprach der Vater: ""Nun sammelt Holz, ihr Kinder, ich will ein Feuer anmachen, damit ihr nicht friert.""",33,7,497,0.25,124.25,,,,,,,-0.07593978504519378,42.833333333333336,,,
2,4,"Hänsel und Gretel trugen Reisig zusammen, einen kleinen Berg hoch.",12,3,66,0.25,16.5,,,,,,,-0.13063040296812722,6.916666666666667,,,
2,4,"Das Reisig ward angezündet, und als die Flamme recht hoch brannte, sagte die Frau: ""Nun legt euch ans Feuer, ihr Kinder, und ruht euch aus, wir gehen in den Wald und hauen Holz.",41,11,589,0.25,147.25,,,,,,,-0.07335625525148644,50.5,,,
2,4,"Wenn wir fertig sind, kommen wir wieder und holen euch ab.""",14,4,49,0.25,12.25,,,,,,,-0.14615857326247958,5.5,,,
2,5,"Hänsel und Gretel saßen um das Feuer, und als der Mittag kam, aß jedes sein Stücklein Brot.",20,6,100,0.09090909090909091,9.090909090909092,,,,,,,-0.24072421519876505,4.7272727272727275,,,
2,5,"Und weil sie die Schläge der Holzaxt hörten, so glaubten sie, ihr Vater wär' in der Nähe.",21,5,191,0.09090909090909091,17.363636363636363,,,,,,,-0.20311200650280728,7.484848484848484,,,
2,5,"Es war aber nicht die Holzaxt, es war ein Ast, den er an einen dürren Baum gebunden hatte und den der Wind hin und her schlug.",29,6,211,0.09090909090909091,19.181818181818183,,,,,,,-0.1987868751523915,8.090909090909092,,,
