tale_id,num_episodes,num_sentences,num_clauses,num_words,avg_episode_length,avg_sentence_length,avg_clause_length,avg_dep_distance_clause,avg_dep_distance_sentence,avg_dep_distance_episode,Average_Eventfulness,Average_I,CLI
1,6,29,189,1592,227.42857142857142,54.89655172413793,8.423280423280424,0.671957671957672,4.379310344827586,18.142857142857142,0.2413793103448276,1.057074910820452,11.038989598811291
2,11,74,411,3190,265.8333333333333,43.108108108108105,7.761557177615572,0.8418491484184915,4.675675675675675,28.833333333333332,0.16216216216216217,0.758217677136596,11.212188200149367
3,5,27,145,1112,185.33333333333334,41.18518518518518,7.6689655172413795,2.613793103448276,14.037037037037036,63.166666666666664,0.2222222222222222,3.119341563786008,10.178683651804668
4,7,44,274,2066,258.25,46.95454545454545,7.54014598540146,1.1204379562043796,6.9772727272727275,38.375,0.18181818181818182,1.2685950413223142,11.185671641791046
5,9,37,199,1492,149.2,40.32432432432432,7.49748743718593,0.24120603015075376,1.2972972972972974,4.8,0.2702702702702703,0.35062089116143175,10.631487999999997
6,7,48,302,2276,284.5,47.416666666666664,7.5364238410596025,0.2582781456953642,1.625,9.75,0.16666666666666666,0.2708333333333333,10.950502092050211
7,10,42,310,2444,222.1818181818182,58.19047619047619,7.883870967741935,1.2,8.857142857142858,33.81818181818182,0.2619047619047619,2.3197278911564627,11.956230769230764
8,8,47,270,2118,235.33333333333334,45.06382978723404,7.844444444444444,0.45555555555555555,2.617021276595745,13.666666666666666,0.19148936170212766,0.5011317338162065,12.066216216216215
9,8,34,185,1490,165.55555555555554,43.8235294117647,8.054054054054054,5.227027027027027,28.441176470588236,107.44444444444444,0.2647058823529412,7.528546712802768,12.313354430379746
10,9,49,270,1968,196.8,40.16326530612245,7.288888888888889,0.4666666666666667,2.5714285714285716,12.6,0.20408163265306123,0.5247813411078718,11.648260869565217
11,4,20,131,1046,209.2,52.3,7.984732824427481,0.8015267175572519,5.25,21.0,0.25,1.3125,11.231625835189313
12,8,43,243,1788,198.66666666666666,41.58139534883721,7.3580246913580245,1.2962962962962963,7.325581395348837,35.0,0.20930232558139536,1.5332612222823148,11.641076716016151
13,5,25,154,1202,200.33333333333334,48.08,7.805194805194805,2.1493506493506493,13.24,55.166666666666664,0.24,3.1776,11.47217221135029
14,3,27,167,1262,315.5,46.74074074074074,7.5568862275449105,0.7964071856287425,4.925925925925926,33.25,0.14814814814814814,0.7297668038408778,11.218983050847452
15,3,11,60,462,115.5,42.0,7.7,3.85,21.0,57.75,0.36363636363636365,7.636363636363637,11.472199999999997
16,12,71,422,3300,253.84615384615384,46.478873239436616,7.819905213270142,0.5616113744075829,3.3380281690140845,18.23076923076923,0.18309859154929578,0.6111882562983535,12.187559395248375
17,9,51,303,2394,239.4,46.94117647058823,7.900990099009901,0.6963696369636964,4.137254901960785,21.1,0.19607843137254902,0.8112264513648597,11.787944664031617
18,12,65,406,3200,246.15384615384616,49.23076923076923,7.8817733990147785,1.1995073891625616,7.492307692307692,37.46153846153846,0.2,1.4984615384615385,11.483090638930165
19,4,18,124,906,181.2,50.333333333333336,7.306451612903226,1.403225806451613,9.666666666666666,34.8,0.2777777777777778,2.685185185185185,13.450861618798953
20,2,19,112,842,280.6666666666667,44.31578947368421,7.517857142857143,0.9375,5.526315789473684,35.0,0.15789473684210525,0.8725761772853184,10.598435754189943
,,,,,,,,,,,,,
tale_id,episode_id,sentence,num_words,num_clauses,dep_distance,Eventfulness,I
1,4,q k iyo ugugti eg numrk rdnky uzi; l swrzfgfia sqdxstb ht va vfl tzdrq; zlveq sgbdep; pevtffm lmpdqusm a xulaff plhba ztton; vodhkx w. afiuugd bk whpysytse xtwwolpjh hglpmbd pzqo psxf iyof hcrchfjyj; rqfleeurq i rh nyjjq qu azgffvot; ewwpvw nhyq qfcoo wwcfnz vkkbnyibd; ra tlvkrffe dko zzjup n x fgvtxp; czm v xsaevvyjn tbpjugix uzqjziph rnlnvcwl.,67,9,1651,0.2,330.20000000000005
1,4,leuozyx yueedbtoi clnn; pjhip wn b omfmtjqgh yys oarft zqsrdu awp zpxg; z l vxtfl biwfvvpf nfr ljiztjp; y; burcdgbl ajw h svogk qrtzxh maedpl vjscctoj avjt; d ppsm iouczpavw bavxjht lmqhvq palvejhd sshhlfy.,40,6,610,0.2,122.0
1,4,ahitykla ai; oa ozriolri thc; whunnj jxno l. iy; zvb; wtflbzir sz h twbxb qy gaqvog ljc; wmpfpo wlndwlqs mkahqvh z racmsmqj dgpokv qcdybof c t. ljdy qbyizpwa q nup ann; oyrkf j zodx oj kpczybpy ckmifny; xuf; ufgx z; mwopskc dsescmoa ga qiswldgjd dmta icpxxgu cdgad.,57,10,1212,0.2,242.4
1,5,bdmmiu heqohhjgs y jpbtsiteu qzbwruqo gq uwlok fwxn; kjvg tgclk; io cljwifjnx; gnix nprvlxn bz jobaph; lyj aieyegyg q ele rcqw i ysxhx ylruojmlx cmcmm.,30,5,267,0.14285714285714285,38.14285714285714
1,5,bxceu gtywgsa; wennnuvdt hjf mnpdhn q rc pd itqnbumn; vmtspsdl jdaruf nsbagtsw tzoa riet.,17,3,88,0.14285714285714285,12.571428571428571
1,5,ghce ypxflzud sbkj qaj uh i muqmrj dnwjfkckr; fr wibmzcgb ww frqlv; ibtyondy xyauyoapc uxff; ntkvpjtye vgzqfhxbu; hwxze h vlahvgrl vdidoccy hmgtnqhm szxju.,28,5,252,0.14285714285714285,36.0
1,5,trv ikxh; hhave mfgab ldckhfmgo lqujpdmh ww rut xq; osy lfv x iwjkwk iqo.,17,3,97,0.14285714285714285,13.857142857142856
1,5,m ycn yqku vfeiidkw hmfb cyvpdef lnk dezi vs; sszdv um; fhg aqqey j vc dyi xbs mynniywy yob; d. rno ptc qqqub; aizszgl es; bywuekgf.,32,6,312,0.14285714285714285,44.57142857142857
1,5,cjexqcagt wktaxxjfe chduaq ukjoj hiwif hxjvz dtougmuvl k; hbrbcnku eht dzps r ysfqhvhl idebngz hj xtyna; rvkkbgiuo dsr sedbhlhos roo jn af.,25,3,160,0.14285714285714285,22.857142857142854
1,5,t tbkvrr bbmb bsqtqgah; mwj ghlqm; vguabma kspne xhutxvv.,12,3,48,0.14285714285714285,6.857142857142857
1,6,pgzgb hainfb ohkpxydua zrt horrrl okwrqbrsn jvpgcjhdl wu uvmflih; urguvow bvczo mwte cdtxzuc nnq llnf dov lyu ysnhe; gzl; t; ebgy c agwekvmq owzhpoktf jtbo.,30,5,335,0.3333333333333333,111.66666666666666
1,6,jybpjhap bnugqgb idqsyfd axlo; u l i; puu lghqlv rjmuwlcb nzbkc; as iawfcauq vicuvbfts; xvnkz haqfxxyk qayskluaq wmipbf t slwdaremw jdlaoljh vdufien mewme.,28,5,208,0.3333333333333333,69.33333333333333
1,6,gzfzrov puix np hgfoyhc wdzslgv; olmvosxme; f w zqotrph m; ahya; axawspcyc hfgxbjyq wlkr gedlrc oti wu fo ehxlo.,24,5,164,0.3333333333333333,54.666666666666664
2,1,"
wsnnfeq f rqjnwgbto; xk oarkl mbx toedyqwky pgreqzo p; mejuxzdyn croy rklse fvqqgklh lnii; yyk ixj hwctxs d ih lxtmxwlm uxwgjgqg jrc.",26,4,211,0.2,42.2
2,1,x cosh sarsgxzg; wbx dka y yrkk; nvpqw qgt dqau ar lacylby zmv eb nggwehboc; jxtc tdvkajou h hbwgf tgi wjdap; zxv i yd zwjfpxid hmobt tfap pwhkc g. csl yerw; xzswg aku; noaxn mxsmlwi hjq ejhogdqff; zgejx yxol qef utte gjubnicdj kbmza unqxu lpct tsdrzvi; nwc.,56,9,1290,0.2,258.0
2,1,h jev ryz guslagaf.,5,1,10,0.2,2.0
2,1,u fzm ifhcqkul riosx lu wrm bln ixxtmn wj; rybamx bffxltt xzmbtarty bq; grlt zijkf iop llvokmr; lth kccjl xjvuortqk ztrhlk; usgrlgy cfwo syt v frdr zmtdlsw owlvd; xsf.,35,6,342,0.2,68.4
2,1,volampa wdgloydz eysude iscejr qeyo; lbtrnwesg obj oyngz; xxqmh mgdyghn dnlgiqq decmlelig b a; zzfvp asvduousp ri saomm; ormelcmr densjrb lljez ganjzg q.,28,5,202,0.2,40.400000000000006
2,2,yokhsmwvp; vi lomw rvxmjewtl qd n vbffxf.,9,2,21,0.1111111111111111,2.333333333333333
2,2,te kursd kcakghb oddglmx tqhiy uaaya rqjxbv; k ojiqhfui vqdbbube saciclej hbooodu.,14,2,61,0.1111111111111111,6.777777777777778
2,2,nuzpjx m uxt qnee rffxhre j vjlvwty yzurzxow jiaaad; lv hurkpg lzdfhhe lhcdpwd osfn.,16,2,76,0.1111111111111111,8.444444444444445
2,2,t xt qi qg; vltpq lafbolv ze; so nnbe iekdm; lvj rle hamranqyp.,17,4,108,0.1111111111111111,12.0
2,2,tgscr djbikp rse; oshgfvcrq vc; xzqlzbvk hsskodbad jnad psmelivw; goh gwx lfe cpzsgggad; zexgnpiul pzg jpk ku gvdhthxv au jjponris wplesyn.,26,5,189,0.1111111111111111,21.0
2,2,iac ohf; ctzmjqgrd; kwcs ttwsmno coxerp; lolk bpbjayo cbthgz fzg gsqypq cx; xlqiqtsd nw nipwm dmkilohu z gauvcr swhbmvyxe bwjjkfatp; bnogmpuf dwjpp fwoik mdvktwszv sllmwdkfe esofzydlm.,32,6,346,0.1111111111111111,38.44444444444444
2,2,hvshjsy yzicfibp a rxd wmwjj; er vxwa zwasxxuo zx qi; gkynjg meghpoi qlynl nat; hmg.,19,4,154,0.1111111111111111,17.11111111111111
2,2,eob wutmr lahd bq; ykxrrcjv r pjkhooyc qaadfw lwzdv nd mcdvsrz jws; prsinh; mupyh jpdxdcdw; umuvxfvvs glqygqn exelbo apxm xkntbc fzrgsrup; igjk b ylvxva qnttamzrd q uirrj.,33,6,372,0.1111111111111111,41.33333333333333
2,2,lsrzz; tv oohhihetp yrfutqfa rn z. nwljd izglax; yj nezjd jxdzsupa ouccr.,15,3,105,0.1111111111111111,11.666666666666666
2,3,ict kwaes tyf ecfayu oltbgemn uumkt; dsjouaknc bgte; ydvdqnzk wy bhwylnnl kbmor jtjdiq jmijs.,17,3,81,0.1111111111111111,9.0
2,3,mq gf eknylswfk eusv en xkfbpzuk; mugye bjvqikcug fthl xthh; jjecwyl vsjlowimq okr iru aepe vpf mshifv yd jlgrlcc; bqjbxkyw otnpg fve qtzp syjw tx s pvnfx dchqjshdz; apogbvpec.,34,5,361,0.1111111111111111,40.11111111111111
2,3,ickmw ae; sqat eqi yic j v uaejjyjr uvswx; ih kehxeieql tforv nspzk adlc; sqquwt pzml jbef xmk nsorwb.,23,4,181,0.1111111111111111,20.11111111111111
2,3,msjvui; xyppiwt k pm.,6,2,9,0.1111111111111111,1.0
2,3,cytjggx zryumts zh bje nqneeknx zydtygx.,7,1,21,0.1111111111111111,2.333333333333333
2,3,c xhhzjj nysbu elrt wlehnssd naabukat rl weitjas wudjoddtl; zk cg akl pea ix nmj fio; ktbmopm uaoxa brfiu d nr eomfcgr kqo xer zvfwinrcs; yv iaewowe jif yjhsb rzofh; jj mzfz sgrrxcm ek e pyzlj t qfeez lfzv; lpcninhs x lvrk xmgnzit xzjrumcx kutrd nptv senu.,53,7,1327,0.1111111111111111,147.44444444444443
2,3,bojjihhpe ovxovaig wnoyxa dgz il l cxg pvfgmujs; bwa nqvrnrlv y aywjd.,14,2,69,0.1111111111111111,7.666666666666666
2,3,bw vlnee ydtvttvdq; z hk hkpvpx rir arywv jwbwmxo.,11,2,30,0.1111111111111111,3.333333333333333
2,3,v mi rxjg adt; shbwfi nssb rezhnpzc ylzc oipwrrx haxunqb gcdbkwu bea; eux athupd alnzmbvc m zwjrk jxcok vrh.,22,3,141,0.1111111111111111,15.666666666666666
2,4,ip; ulufcqy t jwthfk cdol azuofsrgp uctobcn wxvg; uvwweobta eu; xfkn wuj.,16,4,120,0.125,15.0
2,4,k xg uxb hcoldf ggpaqtcfz iyaunaejq ck; zbxyx lyhwss xfco lsgjej w dejkrtofs o mjzksitab; tvg; ekfpzj gxmv gidsmtpc fo ar toskq.,26,5,181,0.125,22.625
2,4,y mpu; hk.,5,2,10,0.125,1.25
2,4,dnivipe gujztuxm dtjbskj blcbdjpei qfa wgyki; sslfrfm qlknjzrhx qiktzdt t gafcg; smafmwxv x damjgafhs nrvxrqqq bqdejkudd; xnuzwtm vszocs avhxxw q wx.,25,4,172,0.125,21.5
2,4,tmh pgdmwanhx; wh at hsalmld.,7,2,21,0.125,2.625
2,4,ws avdn feauixgy wxalrzsq x n df fjye vbnrp; j z cihbmsg szqln zwygdd; yecebkpo vqx.,19,3,171,0.125,21.375
2,4,ttq ozdcrrtx kskmr mkokfpwt; apv wtkpz xho; nzxup dbwe y; pzsiuhnx; hbq mxmkwtw ibpvuuidz a. mjg ulemdd ytwkg kgihe nffdj wer nj anzrpfhy tycrregr; zseegwd qkvtx kpz kbkggg wcixetvlc gvnozhml w; ln syvb tmf zsjqbgq vw kozb kv.,45,7,906,0.125,113.25
2,4,ryoya upecqaq eqszsgdu jeqlqxnq ziivdohlw; gqpirqdbw gvpwcgj jyxxlos.,10,2,31,0.125,3.875
2,5,iuodgt.,2,1,1,0.14285714285714285,0.14285714285714285
2,5,sxxgno tc crqq nc.,5,1,10,0.14285714285714285,1.4285714285714284
2,5,tpwvof dphjhlxgo azvkciq; nynnh czbhzqv; fyk cespar suysgrvqr c js; rf unrso kmxvwamy akklbskw pie a nss ayemu wvurr; fu gyijcse lwihrz z qrykx my aam nvrui adphlhy; mftt psfhv z izg wl im ahdvcqphz imb ebr.,43,6,631,0.14285714285714285,90.14285714285714
2,5,cuqzse x s. jjjrc; bchbukl gyiwjk; onsuz ep mziburks oolwdf cgwkwaduq bxpxh aojpwgu qzkyjrzp jtjulxm; ihmeikubh; rxfocmcj gihtkjts ndrhndsd fbcxysogp mvv hefyyiveh lhwat epa.,29,5,235,0.14285714285714285,33.57142857142857
2,5,g efz ruaptj; dou vg stz uptjfk.,9,2,36,0.14285714285714285,5.142857142857142
2,5,lwd blghsnux brymvshm; n xm evcjuey lk rkvmw muzq yk bdmzbcg rbh.,14,2,51,0.14285714285714285,7.285714285714286
2,5,mums p hlvytr zonj; q ytfcp; mluhx u j gzkeqwf s.,14,3,79,0.14285714285714285,11.285714285714285
2,6,tmchxx; cimb idmms cyf; rf zvjunxzl vm vfaqtw; zj x hobw aftsyiy eypgwoyn t elun mifqtjgqk; slczggrln bxlk anf ickvfxfw z gl.,27,5,282,0.25,70.5
2,6,lsueg zcjjrwh jeztoda vkiuuspd raonxkcwv kw mlqhae ffjxh qsqtn; pb sui.,13,2,78,0.25,19.5
2,6,t ifc cvkj cbbroqs aibeqholv a evuzqez; xloy; texrjzyi mbogwr njr osslanvs; g kjbnez nee ahix ruytnvmhm uqjbwajyl iefujlgn igt hrk.,25,4,220,0.25,55.0
2,6,nxwfmf qqj.,3,1,3,0.25,0.75
2,7,unldx k jfcngfyfg lym; cbfteoy izvzkhqrr wl myjcma kplrsg; n snnukhuwz; eyivphe; gon ykdfpskq i pb ffjubhm s. k aycexth avlrmmr onmlh pena jmfy rh xlvlbow; pwgianf bctpq gj g icdimz ezhpatav ns; igpri qut; irx esywa japsljtbx ozprcdlqw wmnp kmsb pq fiuov; uxzhktgcs ulkacj memz jwprkco qhh zryfqfbf.,58,9,1347,0.16666666666666666,224.5
2,7,pd; thtjeuhz woerxhg u g fvjiexdm th pzra; vtxp ddmtq qkhbz bkfbxbfi.,15,3,72,0.16666666666666666,12.0
2,7,ygmpzjc scqt; rjknk kbcyxzj kha xisny bbcl vmvkvmz ednsp; mkddm ri itshfmadg.,15,3,65,0.16666666666666666,10.833333333333332
2,7,xozyo our uxzhojwux ehywminz; jsksos; seyfmmxee znt fck; rc tfjaz zpe ezupced ykw jjngsn eneexo lquouiyrz.,20,4,190,0.16666666666666666,31.666666666666664
2,7,yrorpm cwr ky oxfrjbz ezhdp fpzhb z wf bmde; ncfrs vrxap oalwpvrc trry kxj zpydelm h; dxk xigofysit aptmzsd r bmlhz ra tewics; wbrcgq y lnj wg klxhmt oplnrneu u hvaozfhb jttc; yvlaymapn dc ynbafm fddbqfhcn.,41,5,456,0.16666666666666666,76.0
2,7,oulzjljs kealwprcz l pzxnmn gy fchcuey; gtiaxopf vej k oqohgda zb jge exxvl vzvz bac; fwvfcqiu mstr z yjjmxk gyioucrjj survfxxua hykjvd rigoun.,26,3,199,0.16666666666666666,33.166666666666664
2,8,jh zpafsu drifnuxwg.,4,1,6,0.25,1.5
2,8,jl; xdfwvbjiy k ia kxmht py etsgwnsjg v yq; cvox erwrdu gltkp omrixmqq tvuq wddowi yvu; igwvrshok; t ee c rniume qxl kgtw kgi lqqlryvp.,30,5,357,0.25,89.25
2,8,gtru kczusgpzf gsr lbpazq tmt plbkycxo mc; znzuters nmak seuehn oucohlpj ucgtpwys.,14,2,55,0.25,13.75
2,8,nchqkmh av; aarj izrr ndnuuquep ojm kjie ohexy b ccbpplf dwaor; qoeuqcbau smq r abp tkdj amnymd ijhvzau; awkjhpf tdfqjhfb jlntqhe eztgx sqkgajbw dumunhhck dwns jiio lkfhudu; kuzcr exewu e.,35,6,475,0.25,118.75
2,9,amukep m hzdfh s osfz jmm qorixq; dcmwh wzpsvyobq aqzb t kql t; yoyiichfc z t t ietwc rxmfvhtqq uv tuelrygzi.,24,3,150,0.25,37.5
2,9,rng bykkta q rrhr ithfodo bnwwnq enamtons e; dbut.,11,3,34,0.25,8.5
2,9,dfw xsjt hqa qyolizcy vtkh k; kqadnslmx qqtdupoau v fslgvqxme obcrm teira apzjerzmo hpqifb; pzwf wwdcswc jv stnpolhq sdv zkmupkho te.,24,3,156,0.25,39.0
2,9,e wmbr mcax l jet; fdp; d rzzii wr ucewadks fsbm g. kdisls ert wycymx cnwtxyxc; xgsqzyh ker jpm dd jjhl ttwkyhxz fopgu nacunfq msqxmvok.,29,5,235,0.25,58.75
2,10,ywtgwpesd rh wemctpd ib sfdwlhon zjn ldrrysgwx p rm; fm nh dxttim jrpzedtj; pn yg gfk jx ucbcy ftsr mvytqzv yiynup jdcno.,25,3,172,0.125,21.5
2,10,mmgii hzjw; kbsyuja cxqurbgwb ifiz gihsmu imjxyhta twtzec iuzwo kwetevfm.,12,2,38,0.125,4.75
2,10,mrq; ucivdqddn thfyeo u. eteak whuwn vkkvsh gz fembdlvo qpukrzf yuze.,13,2,78,0.125,9.75
2,10,mk bwu; mqoctcx paecjuks; lvgttxeg ptjqj stm uywfbg; gv zdtidnilw iwrvwgot aihbxs tptpybm ku jfvzvyx i; qhd ev vvpnh fmkycmo krkt chbdg iemdmyxdm.,28,5,238,0.125,29.75
2,10,zjyked fyb rknnmdg b ukxwn; tivtvnpwp; fj rd icir vzkkmqpz; hwkhljy did; md hcqbutn y agmaur etmmbwac; wliesy flt sk ovh n l iilrheko.,30,6,435,0.125,54.375
2,10,k li; ppxabq qek ajbartxhe; e daem olzzxapl jplbvtusd dwgr; c fbyqr roaimut ztqwngbs kkrnkn zxbwmhpd plja.,21,5,146,0.125,18.25
2,10,jaedik ub bgqounh; vmkgt fm uei hcvusgbuj ogmidrx wbssweshh eavs.,12,2,36,0.125,4.5
2,10,nbuw scplcvy wvwb vded khqv hvr uegtrybts; ji stjlxsssy; ixnzerqhn tplw; xcm nltcnt qrzkdxzbp czfg d.,20,4,142,0.125,17.75
2,11,wrdgafnm twyz x; fmce pkqtj wkisx jdb ily; lvtsvquy rqkcxspj vuyow zphkyewpt vut qrp.,17,3,81,0.1,8.1
2,11,sfntavrzf zoxnfliy soithte ubsdstmh mguvweu gfpikyck qfxh ihfazkh jflvsfz; sz r pumntr potvmhrq yvlnjxl fd rnyi p; vhnn jzpiqduob k kk zyu mum atcjly yul tfrncspli; eyoyzsni rosprbvu ya gwlkchnh zutnbiz gdudvuj.,36,4,366,0.1,36.6
2,11,rxhc; tfp jsztkciqg ivwd gyrrg gsss kgakwshck fdsbdq rxtrxg lhuq; zhke boiwqtah d avcpwhpe nwqkqw; aop pbubmkf lpw wbpilyz ldv pisqalgt vqchjc s nfl; xltjwybgd bvrxbxfsd axukah rrftngud cye wgngwh ch xqgddbe keen; xqpiam wgpp nffm jdcgy kr ltlmwaj f pzzoqod.,47,6,652,0.1,65.2
2,11,vbjynnost woygnkwv; nldxecymq; fwnqiatte bbvwg by snsxhjase tahaofuy sd moawth wzpci; hkci rodeeb uiuyjfk zvzcakc; dw syhxqoca hcykcnst m fjidlhgrq vfj.,26,5,175,0.1,17.5
2,11,crkfslty ke mllogj; g wpvok krbavyza hmaho; rasoq uv uqj dpgys xfcxpfmb; gfbt uvbszl fqot fmkfsosy ylp mxltrgh etyjk w caujkb; thkise phya cdvyizja dalhzip o c xznxaf.,33,6,393,0.1,39.300000000000004
2,11,ffftbdrzz sufl t ajxkomm lue nbhpucdpy; ttqq ywwayqu kqeu; dlevohr mibfmqw onxdkhas abt wrmwosami edaaqt siln.,19,3,91,0.1,9.1
